SEASON,MATCH_TYPE,PLAYER_NAME,PLAYER_ID,GP,W,L,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA,FGM_2,FG3M_2,FTM_2,DD,TD,FP,PIE,FG_PCT,FG3_PCT,FT_PCT,MVP,ROY,DPOY,MIP,6MOY,All-NBA-Team,All-Defensive-Team,All-Rookie-Team,All-Star,All-Star-MVP,Finals-MVP,POTW,POTM,ROTM,ROOKIE_SEASON
2007-08,Regular,Steven Hunter,2212,19,13,6,119.7,39.0,29.0,0.0,0.0,6.0,7.0,15.0,28.0,0.0,0.0,9.0,20.0,15.0,0.0,9.0,0,0,84.8,0.0685740434858573,0.5357,,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Stromile Swift,2031,56,20,36,844.6666666666666,343.0,199.0,26.0,15.0,54.0,51.0,135.0,265.0,0.0,2.0,73.0,109.0,135.0,0.0,73.0,1,0,776.8,1.401260393078437,0.5094,0.0,0.6697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,T.J. Ford,2551,51,22,29,1199.4333333333334,617.0,100.0,313.0,54.0,0.0,102.0,246.0,524.0,15.0,51.0,110.0,125.0,246.0,15.0,110.0,2,0,1266.5,3.363750036415132,0.4695,0.2941,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Tarence Kinsey,200814,11,4,7,96.05,40.0,12.0,2.0,3.0,0.0,3.0,16.0,38.0,3.0,7.0,5.0,6.0,16.0,3.0,5.0,0,0,63.4,0.1131356252896287,0.4211,0.4286,0.8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Taurean Green,201192,17,8,9,73.78333333333333,27.0,10.0,11.0,2.0,0.0,9.0,7.0,25.0,2.0,11.0,11.0,12.0,7.0,2.0,11.0,0,0,52.5,0.0874553598600424,0.28,0.1818,0.9167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2007-08,Regular,Tayshaun Prince,2419,82,59,23,2693.85,1080.0,398.0,268.0,42.0,33.0,91.0,421.0,940.0,53.0,146.0,185.0,241.0,421.0,53.0,185.0,4,0,2093.6,6.501140342638449,0.4479,0.363,0.7676,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False
2007-08,Regular,Thabo Sefolosha,200757,69,27,42,1435.75,464.0,255.0,129.0,61.0,30.0,93.0,180.0,421.0,29.0,88.0,75.0,104.0,180.0,29.0,75.0,3,0,1143.5,2.4477315199645573,0.4276,0.3295,0.7212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Thaddeus Young,201152,74,38,36,1554.4166666666667,610.0,312.0,58.0,73.0,8.0,64.0,264.0,490.0,6.0,19.0,76.0,103.0,264.0,6.0,76.0,0,0,1250.4,3.373167948717627,0.5388,0.3158,0.7379,0,0,0,0,0,0,0,2,0,0,0,0,0,0,True
2007-08,Regular,Theo Ratliff,689,26,13,13,436.9666666666666,111.0,89.0,14.0,7.0,37.0,21.0,41.0,85.0,0.0,1.0,29.0,43.0,41.0,0.0,29.0,0,0,349.8,0.565055258078332,0.4824,0.0,0.6744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Thomas Gardner,201242,4,1,3,44.73333333333333,21.0,4.0,1.0,0.0,0.0,4.0,9.0,23.0,3.0,12.0,0.0,2.0,9.0,3.0,0.0,0,0,23.3,0.004474793767735,0.3913,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2007-08,Regular,Tim Duncan,1495,78,54,24,2650.8166666666666,1508.0,881.0,218.0,56.0,152.0,178.0,585.0,1178.0,0.0,4.0,338.0,463.0,585.0,0.0,338.0,53,0,3338.2,9.936427940744585,0.4966,0.0,0.73,0,0,0,0,0,2,1,0,1,0,0,0,0,0,False
2007-08,Regular,Tim Thomas,1501,63,18,45,1939.7666666666669,780.0,323.0,171.0,40.0,29.0,98.0,291.0,705.0,83.0,271.0,115.0,153.0,291.0,83.0,115.0,3,0,1533.1,3.500656356819915,0.4128,0.3063,0.7516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Tony Allen,2754,75,61,14,1373.0166666666669,494.0,168.0,114.0,62.0,21.0,109.0,169.0,389.0,18.0,57.0,138.0,181.0,169.0,18.0,138.0,0,0,1006.6,1.855724671546748,0.4344,0.3158,0.7624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Tony Parker,2225,69,48,21,2312.4166666666665,1295.0,221.0,411.0,55.0,8.0,164.0,515.0,1043.0,17.0,66.0,248.0,347.0,515.0,17.0,248.0,3,0,2201.7,6.946804987360534,0.4938,0.2576,0.7147,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
2007-08,Regular,Tracy McGrady,1503,66,46,20,2440.0,1427.0,339.0,387.0,68.0,30.0,160.0,548.0,1307.0,86.0,295.0,245.0,358.0,548.0,86.0,245.0,5,1,2548.3,7.130620146799616,0.4193,0.2915,0.6844,0,0,0,0,0,3,0,0,0,0,0,2,0,0,False
2007-08,Regular,Travis Diener,101143,66,28,38,1356.2333333333331,456.0,115.0,251.0,35.0,4.0,55.0,159.0,430.0,74.0,233.0,64.0,71.0,159.0,74.0,64.0,1,0,1032.5,2.308821791478561,0.3698,0.3176,0.9014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Travis Outlaw,2566,82,41,41,2185.7666666666664,1092.0,376.0,106.0,59.0,63.0,107.0,417.0,964.0,40.0,101.0,218.0,294.0,417.0,40.0,218.0,4,0,1961.2,4.500472247748998,0.4326,0.396,0.7415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Trenton Hassell,2239,63,33,30,773.4166666666666,123.0,83.0,41.0,13.0,3.0,22.0,57.0,135.0,2.0,9.0,7.0,10.0,57.0,2.0,7.0,0,0,310.1,0.3286064806863333,0.4222,0.2222,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Trevor Ariza,2772,35,27,8,546.5,192.0,108.0,44.0,31.0,11.0,23.0,69.0,136.0,5.0,18.0,49.0,75.0,69.0,5.0,49.0,1,0,490.6,1.2037379506173589,0.5074,0.2778,0.6533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Troy Hudson,1607,9,5,4,93.33333333333331,28.0,7.0,9.0,3.0,0.0,7.0,9.0,31.0,4.0,12.0,6.0,6.0,9.0,4.0,6.0,0,0,51.9,0.07845459042323,0.2903,0.3333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Troy Murphy,2211,75,33,42,2105.7166666666667,916.0,543.0,165.0,49.0,32.0,96.0,315.0,693.0,94.0,236.0,192.0,241.0,315.0,94.0,192.0,10,0,1962.1,5.146932543479136,0.4545,0.3983,0.7967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Tyronn Lue,1731,50,21,29,736.2666666666667,290.0,54.0,74.0,11.0,1.0,27.0,113.0,253.0,39.0,86.0,25.0,32.0,113.0,39.0,25.0,0,0,474.8,1.1107888134146493,0.4466,0.4535,0.7812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Tyrus Thomas,200748,74,27,47,1330.2333333333331,502.0,342.0,90.0,48.0,72.0,77.0,186.0,440.0,1.0,6.0,129.0,174.0,186.0,1.0,129.0,6,0,1330.4,2.606803264731331,0.4227,0.1667,0.7414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Tyson Chandler,2199,79,54,25,2782.75,929.0,928.0,81.0,45.0,84.0,136.0,377.0,605.0,0.0,1.0,175.0,295.0,377.0,0.0,175.0,38,0,2415.1,6.710263079560667,0.6231,0.0,0.5932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Udonis Haslem,2617,49,10,39,1805.483333333333,589.0,443.0,68.0,39.0,18.0,67.0,237.0,507.0,0.0,0.0,115.0,142.0,237.0,0.0,115.0,11,0,1326.6,3.813545630400529,0.4675,,0.8099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Viktor Khryapa,2751,9,3,6,104.73333333333332,32.0,20.0,8.0,6.0,0.0,6.0,12.0,31.0,0.0,1.0,8.0,14.0,12.0,0.0,8.0,0,0,80.0,0.1462324804798512,0.3871,0.0,0.5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Vince Carter,1713,76,34,42,2958.983333333333,1622.0,453.0,389.0,93.0,33.0,181.0,587.0,1287.0,98.0,273.0,350.0,429.0,587.0,98.0,350.0,9,0,2946.1,8.057774783640605,0.4561,0.359,0.8159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Vladimir Radmanovic,2209,65,45,20,1483.2333333333331,543.0,215.0,123.0,46.0,12.0,73.0,198.0,437.0,95.0,234.0,52.0,65.0,198.0,95.0,52.0,2,0,1086.5,2.351301242809508,0.4531,0.406,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Von Wafer,101144,29,16,13,153.81666666666666,46.0,19.0,7.0,2.0,3.0,13.0,17.0,61.0,4.0,26.0,8.0,12.0,17.0,4.0,8.0,0,0,81.3,0.0492190758623353,0.2787,0.1538,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Wally Szczerbiak,1887,75,24,51,1736.5166666666669,861.0,217.0,104.0,23.0,12.0,76.0,311.0,722.0,90.0,218.0,149.0,175.0,311.0,90.0,149.0,0,0,1306.4,3.4597340160158354,0.4307,0.4128,0.8514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Walter Herrmann,200835,45,27,18,372.95,153.0,73.0,18.0,7.0,1.0,12.0,56.0,144.0,20.0,64.0,21.0,25.0,56.0,20.0,21.0,0,0,279.6,0.7935426059789563,0.3889,0.3125,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Willie Green,2584,74,34,40,1970.05,921.0,182.0,151.0,54.0,22.0,109.0,379.0,870.0,51.0,179.0,112.0,148.0,379.0,51.0,112.0,0,0,1484.9,3.479918250867171,0.4356,0.2849,0.7568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Wilson Chandler,201163,35,8,27,685.0666666666666,255.0,127.0,33.0,15.0,16.0,27.0,106.0,242.0,9.0,30.0,34.0,54.0,106.0,9.0,34.0,1,0,522.9,0.8803169738980933,0.438,0.3,0.6296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2007-08,Regular,Yakhouba Diawara,200821,54,34,20,542.15,153.0,62.0,37.0,8.0,3.0,16.0,55.0,134.0,21.0,66.0,22.0,31.0,55.0,21.0,22.0,0,0,299.90000000000003,0.425817056297499,0.4104,0.3182,0.7097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Yao Ming,2397,55,36,19,2043.8833333333328,1209.0,594.0,129.0,25.0,111.0,183.0,432.0,852.0,0.0,2.0,345.0,406.0,432.0,0.0,345.0,33,0,2340.3,7.126131423017198,0.507,0.0,0.8498,0,0,0,0,0,3,0,0,1,0,0,1,1,0,False
2007-08,Regular,Yi Jianlian,201146,66,24,42,1646.6166666666666,566.0,344.0,55.0,36.0,56.0,90.0,219.0,520.0,6.0,21.0,122.0,145.0,219.0,6.0,122.0,1,0,1247.3,2.601421330641809,0.4212,0.2857,0.8414,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
2007-08,Regular,Zach Randolph,2216,69,23,46,2243.983333333333,1217.0,710.0,140.0,59.0,16.0,186.0,486.0,1058.0,22.0,80.0,223.0,289.0,486.0,22.0,223.0,40,0,2318.0,6.475101804694043,0.4594,0.275,0.7716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Zaza Pachulia,2585,62,28,34,943.9,322.0,248.0,36.0,24.0,13.0,69.0,107.0,245.0,0.0,3.0,108.0,153.0,107.0,0.0,108.0,2,0,715.6,1.1724077947658882,0.4367,0.0,0.7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2007-08,Regular,Zydrunas Ilgauskas,980,73,41,32,2221.833333333333,1029.0,682.0,104.0,34.0,120.0,135.0,417.0,879.0,0.0,1.0,195.0,243.0,417.0,0.0,195.0,29,0,2330.4,5.605343123035724,0.4744,0.0,0.8025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,All-Star,Allen Iverson,947,1,0,1,15.65,2.0,1.0,3.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,9.7,0.0077220077220077,0.25,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
2008-09,All-Star,Amar'e Stoudemire,2405,1,1,0,24.6,19.0,6.0,0.0,0.0,0.0,2.0,7.0,10.0,0.0,0.0,5.0,6.0,7.0,0.0,5.0,0,0,24.2,0.0637065637065637,0.7,,0.8333,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
2008-09,All-Star,Brandon Roy,200750,1,1,0,31.166666666666668,14.0,5.0,5.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,0,27.5,0.081081081081081,0.875,,,0,0,0,0,0,2,0,0,1,0,0,2,0,0,False
2008-09,All-Star,Chauncey Billups,1497,1,1,0,19.15,5.0,2.0,3.0,1.0,0.0,3.0,2.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0,0,11.9,0.0115830115830115,0.4,0.3333,,0,0,0,0,0,3,0,0,1,0,0,1,0,0,False
2008-09,All-Star,Chris Paul,101108,1,1,0,29.23333333333333,14.0,7.0,14.0,3.0,0.0,1.0,7.0,14.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1,0,51.4,0.0984555984555984,0.5,0.0,,0,0,0,0,0,2,1,0,1,0,0,4,2,0,False
2008-09,All-Star,Danny Granger,101122,1,0,1,10.716666666666669,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,8.2,0.0135135135135135,1.0,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
2008-09,All-Star,David West,2561,1,1,0,14.15,6.0,3.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,12.6,0.0212355212355212,0.6,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
2008-09,All-Star,Devin Harris,2734,1,0,1,17.1,6.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0,0,7.2,0.0135135135135135,0.5,0.0,,0,0,0,0,0,0,0,0,1,0,0,2,0,0,False
2008-09,All-Star,Dirk Nowitzki,1717,1,1,0,14.083333333333334,8.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0,0,10.7,0.0308880308880308,0.6,,1.0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,False
2008-09,All-Star,Dwight Howard,2730,1,0,1,27.5,13.0,9.0,0.0,1.0,3.0,1.0,5.0,11.0,0.0,2.0,3.0,5.0,5.0,0.0,3.0,0,0,34.8,0.0424710424710424,0.4545,0.0,0.6,0,0,1,0,0,1,1,0,1,0,0,4,0,0,False
2008-09,All-Star,Dwyane Wade,2548,1,0,1,26.65,18.0,2.0,5.0,3.0,0.0,0.0,6.0,13.0,2.0,6.0,4.0,7.0,6.0,2.0,4.0,0,0,36.9,0.0579150579150579,0.4615,0.3333,0.5714,0,0,0,0,0,1,2,0,1,0,0,3,2,0,False
2008-09,All-Star,Joe Johnson,2207,1,0,1,21.633333333333333,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,-5.0,-0.0347490347490347,0.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
2008-09,All-Star,Kevin Garnett,708,1,0,1,18.866666666666667,12.0,4.0,2.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,2.0,2.0,5.0,0.0,2.0,0,0,17.8,0.0579150579150579,1.0,,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,False
2008-09,All-Star,Kobe Bryant,977,1,1,0,29.23333333333333,27.0,4.0,4.0,4.0,0.0,1.0,12.0,23.0,3.0,8.0,0.0,0.0,12.0,3.0,0.0,0,0,48.8,0.1023166023166023,0.5217,0.375,,0,0,0,0,0,1,1,0,1,1,0,3,2,0,False
2008-09,All-Star,LeBron James,2544,1,0,1,26.83333333333333,20.0,5.0,3.0,0.0,0.0,3.0,8.0,19.0,2.0,5.0,2.0,2.0,8.0,2.0,2.0,0,0,27.5,0.054054054054054,0.4211,0.4,1.0,1,0,0,0,0,1,1,0,1,0,0,7,4,0,False
2008-09,All-Star,Mo Williams,2590,1,0,1,16.7,12.0,2.0,5.0,0.0,0.0,2.0,5.0,10.0,2.0,5.0,0.0,0.0,5.0,2.0,0.0,0,0,19.9,0.0444015444015444,0.5,0.4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
2008-09,All-Star,Pau Gasol,2200,1,1,0,16.916666666666668,14.0,8.0,1.0,1.0,1.0,0.0,5.0,7.0,0.0,0.0,4.0,4.0,5.0,0.0,4.0,0,0,31.1,0.0752895752895752,0.7143,,1.0,0,0,0,0,0,3,0,0,1,0,0,2,1,0,False
2008-09,All-Star,Paul Pierce,1718,1,0,1,19.65,18.0,4.0,2.0,2.0,0.0,1.0,6.0,11.0,1.0,5.0,5.0,6.0,6.0,1.0,5.0,0,0,30.8,0.0598455598455598,0.5455,0.2,0.8333,0,0,0,0,0,2,0,0,1,0,0,0,0,0,False
2008-09,All-Star,Rashard Lewis,1740,1,0,1,20.5,8.0,6.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,0,0,14.2,0.0212355212355212,0.5,0.25,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
2008-09,All-Star,Ray Allen,951,1,0,1,18.2,8.0,3.0,1.0,0.0,0.0,1.0,4.0,10.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0,0,12.1,0.0173745173745173,0.4,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
2008-09,All-Star,Shaquille O'Neal,406,1,1,0,10.933333333333334,17.0,5.0,3.0,0.0,1.0,2.0,8.0,9.0,0.0,0.0,1.0,4.0,8.0,0.0,1.0,0,0,28.5,0.0637065637065637,0.8889,,0.25,0,0,0,0,0,3,0,0,1,1,0,0,0,0,False
2008-09,All-Star,Tim Duncan,1495,1,1,0,18.016666666666666,6.0,3.0,2.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,16.6,0.0289575289575289,0.6,,,0,0,0,0,0,2,2,0,1,0,0,1,0,0,False
2008-09,All-Star,Tony Parker,2225,1,1,0,20.133333333333333,14.0,4.0,4.0,2.0,0.0,2.0,7.0,11.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0,0,28.8,0.0694980694980695,0.6364,0.0,,0,0,0,0,0,3,0,0,1,0,0,2,0,0,False
2008-09,All-Star,Yao Ming,2397,1,1,0,12.383333333333333,2.0,3.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,7.6,-0.0019305019305019,0.25,,,0,0,0,0,0,2,0,0,1,0,0,0,0,0,False
2008-09,Finals,Adonal Foyle,1502,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Finals,Andrew Bynum,101115,5,4,1,94.68333333333332,30.0,21.0,3.0,2.0,3.0,3.0,12.0,33.0,0.0,0.0,6.0,9.0,12.0,0.0,6.0,0,0,71.7,0.0347421538241908,0.3636,,0.6667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
2008-09,Finals,Anthony Johnson,1533,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Finals,Courtney Lee,201584,5,1,4,87.9,29.0,7.0,1.0,3.0,0.0,3.0,12.0,32.0,2.0,11.0,3.0,4.0,12.0,2.0,3.0,0,0,44.9,0.0122098535233706,0.375,0.1818,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2008-09,Finals,DJ Mbenga,2788,3,2,1,5.85,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.2,-0.0034371643394199,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Finals,Derek Fisher,965,5,4,1,179.36666666666667,55.0,15.0,9.0,6.0,0.0,3.0,21.0,42.0,7.0,16.0,6.0,6.0,21.0,7.0,6.0,0,0,101.5,0.3079923844192017,0.5,0.4375,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Finals,Dwight Howard,2730,5,1,4,213.16666666666663,77.0,76.0,11.0,8.0,20.0,20.0,21.0,43.0,0.0,0.0,35.0,58.0,21.0,0.0,35.0,5,0,248.7,0.6059432349862827,0.4884,,0.6034,0,0,1,0,0,1,1,0,1,0,0,4,0,0,False
2008-09,Finals,Hedo Turkoglu,2045,5,1,4,205.65,90.0,23.0,19.0,4.0,2.0,13.0,30.0,61.0,7.0,16.0,23.0,31.0,30.0,7.0,23.0,0,0,151.1,0.4597188742814605,0.4918,0.4375,0.7419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Finals,JJ Redick,200755,4,0,4,65.21666666666667,22.0,2.0,8.0,1.0,0.0,2.0,8.0,20.0,5.0,11.0,1.0,1.0,8.0,5.0,1.0,0,0,37.4,0.1133816330776121,0.4,0.4545,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Finals,Jameer Nelson,2749,5,1,4,89.8,19.0,7.0,14.0,1.0,0.0,7.0,8.0,23.0,1.0,6.0,2.0,4.0,8.0,1.0,2.0,0,0,44.4,0.0989103572444214,0.3478,0.1667,0.5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
2008-09,Finals,Jordan Farmar,200770,5,4,1,57.36666666666666,17.0,6.0,2.0,2.0,0.0,3.0,7.0,19.0,1.0,8.0,2.0,2.0,7.0,1.0,2.0,0,0,30.2,0.0374517802473295,0.3684,0.125,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Finals,Josh Powell,2694,2,2,0,10.9,5.0,4.0,1.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0,0,9.3,0.0212674543501611,0.5,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Finals,Kobe Bryant,977,5,4,1,218.9,162.0,28.0,37.0,7.0,7.0,16.0,58.0,135.0,9.0,25.0,37.0,44.0,58.0,9.0,37.0,0,0,277.1,0.8913976515223136,0.4296,0.36,0.8409,0,0,0,0,0,1,1,0,1,1,0,3,2,0,False
2008-09,Finals,Lamar Odom,1885,5,4,1,169.08333333333334,67.0,39.0,4.0,5.0,5.0,9.0,26.0,48.0,4.0,8.0,11.0,16.0,26.0,4.0,11.0,2,0,140.8,0.3875883484447577,0.5417,0.5,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Finals,Luke Walton,2575,5,4,1,76.0,19.0,10.0,5.0,1.0,0.0,2.0,8.0,10.0,0.0,1.0,3.0,6.0,8.0,0.0,3.0,0,0,39.5,0.134806959107703,0.8,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Finals,Marcin Gortat,101162,5,1,4,53.333333333333336,16.0,13.0,0.0,2.0,5.0,3.0,7.0,15.0,0.0,0.0,2.0,4.0,7.0,0.0,2.0,0,0,49.6,0.1164026995364352,0.4667,,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Finals,Mickael Pietrus,2554,5,1,4,140.08333333333334,53.0,10.0,2.0,3.0,1.0,3.0,19.0,40.0,4.0,12.0,11.0,14.0,19.0,4.0,11.0,0,0,77.0,0.1699848454301527,0.475,0.3333,0.7857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Finals,Pau Gasol,2200,5,4,1,212.38333333333333,93.0,46.0,11.0,4.0,9.0,5.0,36.0,60.0,0.0,0.0,21.0,27.0,36.0,0.0,21.0,3,0,198.7,0.7202581388743374,0.6,,0.7778,0,0,0,0,0,3,0,0,1,0,0,2,1,0,False
2008-09,Finals,Rafer Alston,1747,5,1,4,147.45,53.0,11.0,15.0,4.0,0.0,8.0,21.0,57.0,3.0,19.0,8.0,10.0,21.0,3.0,8.0,0,0,92.7,0.17595864031731,0.3684,0.1579,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Finals,Rashard Lewis,1740,5,1,4,212.4,87.0,38.0,20.0,4.0,0.0,10.0,30.0,74.0,16.0,40.0,11.0,13.0,30.0,16.0,11.0,2,0,164.6,0.4897731125613265,0.4054,0.4,0.8462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
2008-09,Finals,Sasha Vujacic,2756,5,4,1,21.85,0.0,2.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,4.4,-0.0426423580538985,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Finals,Shannon Brown,200769,3,3,0,15.616666666666664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.2,-0.0177717019822283,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Finals,Tony Battie,1499,5,1,4,35.0,10.0,4.0,2.0,0.0,2.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,22.8,0.0251360098956954,0.4545,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Finals,Trevor Ariza,2772,5,4,1,188.0,55.0,30.0,8.0,9.0,1.0,5.0,20.0,56.0,10.0,24.0,5.0,10.0,20.0,10.0,5.0,0,0,128.0,0.2609270927314844,0.3571,0.4167,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Playoffs,Aaron Brooks,201166,13,7,6,443.6833333333333,218.0,34.0,44.0,5.0,3.0,29.0,77.0,170.0,27.0,64.0,37.0,46.0,77.0,27.0,37.0,0,0,319.8,0.978541213128706,0.4529,0.4219,0.8043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Playoffs,Aaron Gray,201189,2,1,1,9.216666666666669,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1999999999999999,-0.0134680134680134,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2008-09,Playoffs,Acie Law,201151,6,2,4,27.833333333333336,8.0,2.0,6.0,0.0,0.0,1.0,3.0,9.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0,0,18.4,0.0430989012676619,0.3333,0.3333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
